PLAYER_ID,PLAYER_NAME,SEASON_YEAR,TOTAL_MIN,TOTAL_GAMES,AVG_MIN,FGM,FGA,FG_PCT,FGM_PER_GAME,FGA_PER_GAME,FGM2,FG2A,FG2_PCT,FG2M_PERGAME,FG2A_PERGAME,FG3M,FG3A,FG3_PCT,FG3M_PER_GAME,FG3A_PER_GAME,eFG_PCT,FTM,FTA,FT_PCT,FTM_PER_GAME,FTA_PER_GAME,OREB,DREB,REB,OREB_PER_GAME,DREB_PER_GAME,REB_PER_GAME,AST,TOV,AST_TO_RATIO,AST_PER_GAME,TOV_PER_GAME,STL,BLK,STL_PER_GAME,BLK_PER_GAME,PF,PF_PER_GAME,PTS,PTS_PER_GAME,PLUS_MINUS,player_type
78610,Al Wood,1981-82 - 1985-86,9284,363,25.575757575757574,1859,3943.0,0.4714684250570631,5.121212121212121,10.862258953168045,1826.0,3786.0,0.4823032223983096,5.03030303030303,10.429752066115702,33.0,157.0,0.2101910828025477,0.0909090909090909,0.4325068870523416,0.4756530560486939,793,1004.0,0.7898406374501992,2.184573002754821,2.765840220385675,354.0,641.0,1165.0,0.975206611570248,1.765840220385675,3.209366391184573,705.0,496.0,1.4213709677419355,1.9421487603305785,1.3663911845730028,262.0,142.0,0.721763085399449,0.3911845730027548,861.0,2.371900826446281,4544,12.517906336088156,0,2
116,David Wood,1988-89 - 1995-96,5311,366,14.510928961748634,547,1225.0,0.446530612244898,1.494535519125683,3.3469945355191255,441.0,912.0,0.4835526315789473,1.2049180327868851,2.4918032786885247,106.0,313.0,0.3386581469648562,0.2896174863387978,0.855191256830601,0.4897959183673469,345,437.0,0.7894736842105263,0.9426229508196722,1.1939890710382517,383.0,594.0,977.0,1.046448087431694,1.6229508196721312,2.669398907103825,278.0,230.0,1.208695652173913,0.7595628415300546,0.6284153005464481,157.0,70.0,0.4289617486338797,0.1912568306010929,897.0,2.4508196721311477,1545,4.221311475409836,0,7
78611,Leon Wood,1984-85 - 1989-90,4307,261,16.50191570881226,573,1459.0,0.3927347498286497,2.1954022988505746,5.590038314176245,412.0,969.0,0.4251805985552115,1.578544061302682,3.7126436781609193,161.0,490.0,0.3285714285714285,0.6168582375478927,1.8773946360153255,0.4479095270733379,354,450.0,0.7866666666666666,1.3563218390804597,1.7241379310344829,69.0,227.0,296.0,0.264367816091954,0.8697318007662835,1.1340996168582376,815.0,262.0,3.1106870229007635,3.1226053639846745,1.003831417624521,123.0,4.0,0.4712643678160919,0.0153256704980842,279.0,1.0689655172413792,1661,6.363984674329502,0,7
1010,Randy Woods,1992-93 - 1994-95,1021,143,7.13986013986014,109,316.0,0.3449367088607595,0.7622377622377622,2.2097902097902096,57.0,150.0,0.38,0.3986013986013986,1.048951048951049,52.0,166.0,0.3132530120481928,0.3636363636363636,1.1608391608391608,0.4272151898734177,67,99.0,0.6767676767676768,0.4685314685314685,0.6923076923076923,29.0,58.0,87.0,0.2027972027972027,0.4055944055944055,0.6083916083916084,245.0,105.0,2.3333333333333335,1.7132867132867131,0.7342657342657343,79.0,3.0,0.5524475524475524,0.0209790209790209,153.0,1.06993006993007,337,2.3566433566433567,0,7
78614,Mike Woodson,1980-81 - 1989-90,19807,771,25.690012970168613,4342,9274.0,0.4681906405003235,5.631647211413749,12.028534370946822,4223.0,8856.0,0.4768518518518518,5.477302204928664,11.486381322957198,119.0,418.0,0.284688995215311,0.1543450064850843,0.5421530479896238,0.4746064265689023,2114,2601.0,0.8127643214148405,2.74189364461738,3.3735408560311284,531.0,946.0,1825.0,0.688715953307393,1.2269779507133594,2.3670557717250325,1798.0,1171.0,1.5354397950469685,2.3320363164721143,1.5188067444876785,901.0,261.0,1.1686121919584955,0.3385214007782101,1826.0,2.3683527885862516,10917,14.15953307392996,0,5
78615,Orlando Woolridge,1981-82 - 1992-93,22054,777,28.383526383526384,4786,9262.0,0.5167350464262578,6.15958815958816,11.92020592020592,4779.0,9188.0,0.5201349586417066,6.1505791505791505,11.824967824967825,7.0,74.0,0.0945945945945946,0.009009009009009,0.0952380952380952,0.5171129345713669,3107,4199.0,0.739938080495356,3.998712998712999,5.404118404118404,1117.0,1939.0,3393.0,1.4375804375804375,2.4954954954954953,4.366795366795367,1470.0,1493.0,0.984594775619558,1.891891891891892,1.9214929214929215,484.0,494.0,0.6229086229086229,0.6357786357786358,1982.0,2.550836550836551,12686,16.326898326898327,0,5
906,Haywoode Workman,1989-90 - 1998-99,6853,323,21.21671826625387,717,1696.0,0.4227594339622642,2.219814241486068,5.25077399380805,612.0,1371.0,0.4463894967177242,1.894736842105263,4.244582043343653,105.0,325.0,0.3230769230769231,0.3250773993808049,1.0061919504643964,0.4537146226415094,342,446.0,0.7668161434977578,1.0588235294117647,1.3808049535603717,149.0,644.0,793.0,0.4613003095975232,1.9938080495356036,2.455108359133127,1349.0,521.0,2.5892514395393476,4.176470588235294,1.6130030959752322,334.0,21.0,1.0340557275541795,0.0650154798761609,647.0,2.003095975232198,1881,5.823529411764706,34,5
78618,Sam Worthen,1980-81 - 1980-81,934,64,14.59375,95,192.0,0.4947916666666667,1.484375,3.0,95.0,188.0,0.5053191489361702,1.484375,2.9375,0.0,4.0,0.0,0.0,0.0625,0.4947916666666667,45,58.0,0.7758620689655172,0.703125,0.90625,5.0,15.0,115.0,0.078125,0.234375,1.796875,107.0,44.0,2.4318181818181817,1.671875,0.6875,34.0,5.0,0.53125,0.078125,118.0,1.84375,235,3.671875,0,7
1460,James Worthy,1982-83 - 1992-93,28409,846,33.58037825059102,6538,12366.0,0.5287077470483584,7.728132387706856,14.617021276595745,6453.0,11991.0,0.5381536152114086,7.627659574468085,14.173758865248226,85.0,375.0,0.2266666666666666,0.1004728132387706,0.4432624113475177,0.532144590004852,2347,3049.0,0.7697605772384388,2.7742316784869976,3.604018912529551,1466.0,2944.0,4527.0,1.7328605200945626,3.479905437352246,5.351063829787234,2639.0,1702.0,1.5505287896592244,3.119385342789598,2.0118203309692673,969.0,599.0,1.1453900709219855,0.7080378250591016,1895.0,2.239952718676123,15508,18.33096926713948,0,5
78620,Brad Wright,1986-87 - 1986-87,138,14,9.857142857142858,20,46.0,0.4347826086956521,1.4285714285714286,3.2857142857142856,20.0,45.0,0.4444444444444444,1.4285714285714286,3.2142857142857144,0.0,1.0,0.0,0.0,0.0714285714285714,0.4347826086956521,12,28.0,0.4285714285714285,0.8571428571428571,2.0,25.0,28.0,53.0,1.7857142857142858,2.0,3.7857142857142856,1.0,13.0,0.0769230769230769,0.0714285714285714,0.9285714285714286,3.0,6.0,0.2142857142857142,0.4285714285714285,20.0,1.4285714285714286,52,3.7142857142857144,0,7
78621,Howard Wright,1990-91 - 1991-92,164,15,10.933333333333334,19,47.0,0.4042553191489361,1.2666666666666666,3.1333333333333333,19.0,46.0,0.4130434782608695,1.2666666666666666,3.066666666666667,0.0,1.0,0.0,0.0,0.0666666666666666,0.4042553191489361,16,24.0,0.6666666666666666,1.0666666666666669,1.6,12.0,33.0,45.0,0.8,2.2,3.0,3.0,11.0,0.2727272727272727,0.2,0.7333333333333333,4.0,5.0,0.2666666666666666,0.3333333333333333,28.0,1.8666666666666667,54,3.6,0,7
412,Sharone Wright,1994-95 - 1996-97,4487,196,22.892857142857142,770,1691.0,0.4553518628030751,3.928571428571429,8.627551020408163,769.0,1679.0,0.4580107206670637,3.923469387755102,8.566326530612244,1.0,12.0,0.0833333333333333,0.0051020408163265,0.0612244897959183,0.4556475458308693,417,674.0,0.6186943620178041,2.127551020408163,3.438775510204082,418.0,596.0,1014.0,2.13265306122449,3.0408163265306123,5.173469387755102,114.0,353.0,0.3229461756373937,0.5816326530612245,1.8010204081632653,82.0,203.0,0.4183673469387755,1.0357142857142858,555.0,2.8316326530612246,1958,9.989795918367347,-193,5
78633,Danny Young,1984-85 - 1993-94,9437,567,16.64373897707231,975,2236.0,0.436046511627907,1.7195767195767195,3.943562610229277,786.0,1654.0,0.4752116082224909,1.3862433862433865,2.9171075837742504,189.0,582.0,0.3247422680412371,0.3333333333333333,1.0264550264550265,0.4783094812164579,459,550.0,0.8345454545454546,0.8095238095238095,0.9700176366843032,167.0,537.0,704.0,0.2945326278659612,0.9470899470899472,1.2416225749559082,1662.0,468.0,3.551282051282051,2.931216931216931,0.8253968253968254,503.0,37.0,0.8871252204585538,0.0652557319223985,528.0,0.9312169312169312,2598,4.582010582010582,0,7
78634,Michael Young,1984-85 - 1988-89,13,4,3.25,2,8.0,0.25,0.5,2.0,2.0,7.0,0.2857142857142857,0.5,1.75,0.0,1.0,0.0,0.0,0.25,0.25,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0,7
678,George Zidek,1995-96 - 1996-97,1263,123,10.268292682926829,154,366.0,0.4207650273224044,1.2520325203252032,2.975609756097561,154.0,364.0,0.4230769230769231,1.2520325203252032,2.959349593495935,0.0,2.0,0.0,0.0,0.016260162601626,0.4207650273224044,116,150.0,0.7733333333333333,0.943089430894309,1.2195121951219512,104.0,165.0,269.0,0.8455284552845529,1.3414634146341464,2.186991869918699,30.0,65.0,0.4615384615384615,0.2439024390243902,0.5284552845528455,14.0,10.0,0.1138211382113821,0.08130081300813,231.0,1.8780487804878048,424,3.4471544715447155,-113,7
